DATE,day,month,year,RAINs,PRCPs,TMAXs,TMINs,rain_s,PRCPj,SNOWj,SNWDj,TMAXj,TMINj,prec_j,PRCPs1,TMAXs1,TMINs1,rain_s1,PRCPj1,SNOWj1,SNWDj1,TMAXj1,TMINj1,prec_j1,PRCPs2,TMAXs2,TMINs2,rain_s2,PRCPj2,SNOWj2,SNWDj2,TMAXj2,TMINj2,prec_j2,PRCPs3,TMAXs3,TMINs3,RAINs3,rain_s3,PRCPj3,SNOWj3,SNWDj3,TMAXj3,TMINj3,prec_j3
2/21/2012,21,2,2012,TRUE,0.03,50,46,1,0.42,0.8,34,39,27,1,0.12,46,35,1,0.88,8.2,42,28,26,1,0,44,36,0,0.35,4.8,34,32,27,1,0.25,44,39,1,0.03,0.4,30,31,26,1,
2/22/2012,22,2,2012,TRUE,0.34,50,37,1,0.06,0,31,38,32,1,0.03,50,46,1,0.42,0.8,34,39,27,1,0.12,46,35,1,0.88,8.2,42,28,26,1,0,44,36,0,0.35,4.8,34,32,27,1,
2/23/2012,23,2,2012,FALSE,0,47,37,0,0.43,0.6,31,36,32,1,0.34,50,37,1,0.06,0,31,38,32,1,0.03,50,46,1,0.42,0.8,34,39,27,1,0.12,46,35,1,0.88,8.2,42,28,26,1,
2/24/2012,24,2,2012,TRUE,0.45,44,40,1,0,0,30,37,25,0,0,47,37,0,0.43,0.6,31,36,32,1,0.34,50,37,1,0.06,0,31,38,32,1,0.03,50,46,1,0.42,0.8,34,39,27,1,
2/25/2012,25,2,2012,FALSE,0,45,37,0,0,0,30,34,23,0,0.45,44,40,1,0,0,30,37,25,0,0,47,37,0,0.43,0.6,31,36,32,1,0.34,50,37,1,0.06,0,31,38,32,1,
2/26/2012,26,2,2012,TRUE,0.05,41,30,1,0.11,1.3,31,27,14,1,0,45,37,0,0,0,30,34,23,0,0.45,44,40,1,0,0,30,37,25,0,0,47,37,0,0.43,0.6,31,36,32,1,
2/27/2012,27,2,2012,FALSE,0,44,28,0,0.45,3.1,34,34,27,1,0.05,41,30,1,0.11,1.3,31,27,14,1,0,45,37,0,0,0,30,34,23,0,0.45,44,40,1,0,0,30,37,25,0,
2/28/2012,28,2,2012,TRUE,0.14,44,31,1,0.32,3.4,36,31,30,1,0,44,28,0,0.45,3.1,34,34,27,1,0.05,41,30,1,0.11,1.3,31,27,14,1,0,45,37,0,0,0,30,34,23,0,
2/29/2012,29,2,2012,TRUE,0.03,41,34,1,0,0,35,33,21,0,0.14,44,31,1,0.32,3.4,36,31,30,1,0,44,28,0,0.45,3.1,34,34,27,1,0.05,41,30,1,0.11,1.3,31,27,14,1,
3/1/2012,1,3,2012,FALSE,0,43,34,0,0.29,5.1,38,24,19,1,0.03,41,34,1,0,0,35,33,21,0,0.14,44,31,1,0.32,3.4,36,31,30,1,0,44,28,0,0.45,3.1,34,34,27,1,
3/2/2012,2,3,2012,TRUE,0.08,44,39,1,0.61,4.6,39,38,23,1,0,43,34,0,0.29,5.1,38,24,19,1,0.03,41,34,1,0,0,35,33,21,0,0.14,44,31,1,0.32,3.4,36,31,30,1,
3/3/2012,3,3,2012,FALSE,0,54,44,0,0.4,0.8,37,36,32,1,0.08,44,39,1,0.61,4.6,39,38,23,1,0,43,34,0,0.29,5.1,38,24,19,1,0.03,41,34,1,0,0,35,33,21,0,
3/4/2012,4,3,2012,FALSE,0,51,44,0,0.09,0.8,37,34,28,1,0,54,44,0,0.4,0.8,37,36,32,1,0.08,44,39,1,0.61,4.6,39,38,23,1,0,43,34,0,0.29,5.1,38,24,19,1,
3/5/2012,5,3,2012,TRUE,0.27,46,34,1,0.07,2,39,28,13,1,0,51,44,0,0.09,0.8,37,34,28,1,0,54,44,0,0.4,0.8,37,36,32,1,0.08,44,39,1,0.61,4.6,39,38,23,1,
3/6/2012,6,3,2012,TRUE,0.02,44,32,1,1.01,8.7,46,34,24,1,0.27,46,34,1,0.07,2,39,28,13,1,0,51,44,0,0.09,0.8,37,34,28,1,0,54,44,0,0.4,0.8,37,36,32,1,
3/7/2012,7,3,2012,FALSE,0,48,29,0,1.25,0.9,43,37,32,1,0.02,44,32,1,1.01,8.7,46,34,24,1,0.27,46,34,1,0.07,2,39,28,13,1,0,51,44,0,0.09,0.8,37,34,28,1,
3/8/2012,8,3,2012,FALSE,0,60,33,0,1.47,4.6,46,36,31,1,0,48,29,0,1.25,0.9,43,37,32,1,0.02,44,32,1,1.01,8.7,46,34,24,1,0.27,46,34,1,0.07,2,39,28,13,1,
3/9/2012,9,3,2012,TRUE,0.14,49,41,1,0.35,0,42,40,31,1,0,60,33,0,1.47,4.6,46,36,31,1,0,48,29,0,1.25,0.9,43,37,32,1,0.02,44,32,1,1.01,8.7,46,34,24,1,
3/10/2012,10,3,2012,TRUE,0.41,45,43,1,0.94,10.6,51,35,31,1,0.14,49,41,1,0.35,0,42,40,31,1,0,60,33,0,1.47,4.6,46,36,31,1,0,48,29,0,1.25,0.9,43,37,32,1,
3/11/2012,11,3,2012,TRUE,0.54,44,37,1,0.38,4.8,52,36,30,1,0.41,45,43,1,0.94,10.6,51,35,31,1,0.14,49,41,1,0.35,0,42,40,31,1,0,60,33,0,1.47,4.6,46,36,31,1,
3/12/2012,12,3,2012,TRUE,0.76,47,33,1,0.01,0,47,41,29,1,0.54,44,37,1,0.38,4.8,52,36,30,1,0.41,45,43,1,0.94,10.6,51,35,31,1,0.14,49,41,1,0.35,0,42,40,31,1,
3/13/2012,13,3,2012,TRUE,0.37,42,33,1,0.02,0.5,47,34,26,1,0.76,47,33,1,0.01,0,47,41,29,1,0.54,44,37,1,0.38,4.8,52,36,30,1,0.41,45,43,1,0.94,10.6,51,35,31,1,
3/14/2012,14,3,2012,TRUE,0.34,46,34,1,0.04,1.2,46,35,20,1,0.37,42,33,1,0.02,0.5,47,34,26,1,0.76,47,33,1,0.01,0,47,41,29,1,0.54,44,37,1,0.38,4.8,52,36,30,1,
3/15/2012,15,3,2012,TRUE,0.94,52,42,1,0,0,45,44,30,0,0.34,46,34,1,0.04,1.2,46,35,20,1,0.37,42,33,1,0.02,0.5,47,34,26,1,0.76,47,33,1,0.01,0,47,41,29,1,
3/16/2012,16,3,2012,TRUE,0.33,48,39,1,0.14,1.6,44,38,31,1,0.94,52,42,1,0,0,45,44,30,0,0.34,46,34,1,0.04,1.2,46,35,20,1,0.37,42,33,1,0.02,0.5,47,34,26,1,
3/17/2012,17,3,2012,TRUE,0.37,50,33,1,0,0,43,36,28,0,0.33,48,39,1,0.14,1.6,44,38,31,1,0.94,52,42,1,0,0,45,44,30,0,0.34,46,34,1,0.04,1.2,46,35,20,1,
3/18/2012,18,3,2012,TRUE,0.14,41,31,1,0.01,0.4,43,35,23,1,0.37,50,33,1,0,0,43,36,28,0,0.33,48,39,1,0.14,1.6,44,38,31,1,0.94,52,42,1,0,0,45,44,30,0,
3/19/2012,19,3,2012,TRUE,0.08,45,30,1,0,0,43,39,26,0,0.14,41,31,1,0.01,0.4,43,35,23,1,0.37,50,33,1,0,0,43,36,28,0,0.33,48,39,1,0.14,1.6,44,38,31,1,
3/20/2012,20,3,2012,TRUE,0.14,46,36,1,0,0,42,37,26,0,0.08,45,30,1,0,0,43,39,26,0,0.14,41,31,1,0.01,0.4,43,35,23,1,0.37,50,33,1,0,0,43,36,28,0,
3/21/2012,21,3,2012,TRUE,0.05,48,34,1,0,0,42,37,27,0,0.14,46,36,1,0,0,42,37,26,0,0.08,45,30,1,0,0,43,39,26,0,0.14,41,31,1,0.01,0.4,43,35,23,1,
3/22/2012,22,3,2012,TRUE,0.16,50,35,1,0,0,42,37,21,0,0.05,48,34,1,0,0,42,37,27,0,0.14,46,36,1,0,0,42,37,26,0,0.08,45,30,1,0,0,43,39,26,0,
3/23/2012,23,3,2012,FALSE,0,54,33,0,0,0,41,35,20,0,0.16,50,35,1,0,0,42,37,21,0,0.05,48,34,1,0,0,42,37,27,0,0.14,46,36,1,0,0,42,37,26,0,
3/24/2012,24,3,2012,FALSE,0,59,38,0,0,0,41,39,26,0,0,54,33,0,0,0,41,35,20,0,0.16,50,35,1,0,0,42,37,21,0,0.05,48,34,1,0,0,42,37,27,0,
3/25/2012,25,3,2012,FALSE,0,56,36,0,0,0,40,39,26,0,0,59,38,0,0,0,41,39,26,0,0,54,33,0,0,0,41,35,20,0,0.16,50,35,1,0,0,42,37,21,0,
3/26/2012,26,3,2012,FALSE,0,55,43,0,0,0,40,39,28,0,0,56,36,0,0,0,40,39,26,0,0,59,38,0,0,0,41,39,26,0,0,54,33,0,0,0,41,35,20,0,
3/27/2012,27,3,2012,TRUE,0.19,58,44,1,0,0,39,42,27,0,0,55,43,0,0,0,40,39,28,0,0,56,36,0,0,0,40,39,26,0,0,59,38,0,0,0,41,39,26,0,
3/28/2012,28,3,2012,TRUE,0.05,51,45,1,0,0,38,46,30,0,0.19,58,44,1,0,0,39,42,27,0,0,55,43,0,0,0,40,39,28,0,0,56,36,0,0,0,40,39,26,0,
3/29/2012,29,3,2012,TRUE,1.08,50,43,1,0.01,0,37,45,33,1,0.05,51,45,1,0,0,38,46,30,0,0.19,58,44,1,0,0,39,42,27,0,0,55,43,0,0,0,40,39,28,0,
3/30/2012,30,3,2012,TRUE,0.22,49,41,1,0.12,0,37,40,32,1,1.08,50,43,1,0.01,0,37,45,33,1,0.05,51,45,1,0,0,38,46,30,0,0.19,58,44,1,0,0,39,42,27,0,
3/31/2012,31,3,2012,TRUE,0.52,50,37,1,0.03,0,36,41,31,1,0.22,49,41,1,0.12,0,37,40,32,1,1.08,50,43,1,0.01,0,37,45,33,1,0.05,51,45,1,0,0,38,46,30,0,
4/1/2012,1,4,2012,TRUE,0.06,48,40,1,0,0,36,42,25,0,0.52,50,37,1,0.03,0,36,41,31,1,0.22,49,41,1,0.12,0,37,40,32,1,1.08,50,43,1,0.01,0,37,45,33,1,
4/2/2012,2,4,2012,FALSE,0,62,40,0,0,0,35,43,30,0,0.06,48,40,1,0,0,36,42,25,0,0.52,50,37,1,0.03,0,36,41,31,1,0.22,49,41,1,0.12,0,37,40,32,1,
4/3/2012,3,4,2012,TRUE,0.06,53,38,1,0,0,34,42,32,0,0,62,40,0,0,0,35,43,30,0,0.06,48,40,1,0,0,36,42,25,0,0.52,50,37,1,0.03,0,36,41,31,1,
4/4/2012,4,4,2012,FALSE,0,51,37,0,0,0,33,43,33,0,0.06,53,38,1,0,0,34,42,32,0,0,62,40,0,0,0,35,43,30,0,0.06,48,40,1,0,0,36,42,25,0,
4/5/2012,5,4,2012,TRUE,0.18,49,37,1,0,0,32,43,32,0,0,51,37,0,0,0,33,43,33,0,0.06,53,38,1,0,0,34,42,32,0,0,62,40,0,0,0,35,43,30,0,
4/6/2012,6,4,2012,TRUE,0.01,52,38,1,0,0,30,45,27,0,0.18,49,37,1,0,0,32,43,32,0,0,51,37,0,0,0,33,43,33,0,0.06,53,38,1,0,0,34,42,32,0,
4/7/2012,7,4,2012,FALSE,0,61,35,0,0,0,28,47,29,0,0.01,52,38,1,0,0,30,45,27,0,0.18,49,37,1,0,0,32,43,32,0,0,51,37,0,0,0,33,43,33,0,
4/8/2012,8,4,2012,FALSE,0,70,45,0,0,0,27,44,29,0,0,61,35,0,0,0,28,47,29,0,0.01,52,38,1,0,0,30,45,27,0,0.18,49,37,1,0,0,32,43,32,0,
4/9/2012,9,4,2012,FALSE,0,68,43,0,0,0,26,46,29,0,0,70,45,0,0,0,27,44,29,0,0,61,35,0,0,0,28,47,29,0,0.01,52,38,1,0,0,30,45,27,0,
4/10/2012,10,4,2012,FALSE,0,64,48,0,0,0,24,47,31,0,0,68,43,0,0,0,26,46,29,0,0,70,45,0,0,0,27,44,29,0,0,61,35,0,0,0,28,47,29,0,
4/11/2012,11,4,2012,TRUE,0.09,52,45,1,0,0,22,48,35,0,0,64,48,0,0,0,24,47,31,0,0,68,43,0,0,0,26,46,29,0,0,70,45,0,0,0,27,44,29,0,
4/12/2012,12,4,2012,TRUE,0.02,57,42,1,0,0,20,60,36,0,0.09,52,45,1,0,0,22,48,35,0,0,64,48,0,0,0,24,47,31,0,0,68,43,0,0,0,26,46,29,0,
4/13/2012,13,4,2012,FALSE,0,59,39,0,0,0,17,50,37,0,0.02,57,42,1,0,0,20,60,36,0,0.09,52,45,1,0,0,22,48,35,0,0,64,48,0,0,0,24,47,31,0,
4/14/2012,14,4,2012,FALSE,0,60,38,0,0.04,0,15,46,35,1,0,59,39,0,0,0,17,50,37,0,0.02,57,42,1,0,0,20,60,36,0,0.09,52,45,1,0,0,22,48,35,0,
4/15/2012,15,4,2012,FALSE,0,61,45,0,0.03,0,12,49,35,1,0,60,38,0,0.04,0,15,46,35,1,0,59,39,0,0,0,17,50,37,0,0.02,57,42,1,0,0,20,60,36,0,
4/16/2012,16,4,2012,TRUE,0.32,56,44,1,0,0,10,51,35,0,0,61,45,0,0.03,0,12,49,35,1,0,60,38,0,0.04,0,15,46,35,1,0,59,39,0,0,0,17,50,37,0,
4/17/2012,17,4,2012,TRUE,0.07,50,40,1,0.01,0,8,49,38,1,0.32,56,44,1,0,0,10,51,35,0,0,61,45,0,0.03,0,12,49,35,1,0,60,38,0,0.04,0,15,46,35,1,
4/18/2012,18,4,2012,TRUE,0.07,56,45,1,0,0,6,50,32,0,0.07,50,40,1,0.01,0,8,49,38,1,0.32,56,44,1,0,0,10,51,35,0,0,61,45,0,0.03,0,12,49,35,1,
4/19/2012,19,4,2012,TRUE,0.43,57,41,1,0.04,0,4,48,37,1,0.07,56,45,1,0,0,6,50,32,0,0.07,50,40,1,0.01,0,8,49,38,1,0.32,56,44,1,0,0,10,51,35,0,
4/20/2012,20,4,2012,TRUE,0.26,56,44,1,0.13,0,2,49,36,1,0.43,57,41,1,0.04,0,4,48,37,1,0.07,56,45,1,0,0,6,50,32,0,0.07,50,40,1,0.01,0,8,49,38,1,
4/21/2012,21,4,2012,FALSE,0,68,40,0,0.15,0,0,44,35,1,0.26,56,44,1,0.13,0,2,49,36,1,0.43,57,41,1,0.04,0,4,48,37,1,0.07,56,45,1,0,0,6,50,32,0,
4/22/2012,22,4,2012,FALSE,0,74,47,0,0,0,0,47,31,0,0,68,40,0,0.15,0,0,44,35,1,0.26,56,44,1,0.13,0,2,49,36,1,0.43,57,41,1,0.04,0,4,48,37,1,
4/23/2012,23,4,2012,FALSE,0,71,48,0,0.02,0,0,47,31,1,0,74,47,0,0,0,0,47,31,0,0,68,40,0,0.15,0,0,44,35,1,0.26,56,44,1,0.13,0,2,49,36,1,
4/24/2012,24,4,2012,TRUE,0.17,57,50,1,0.04,0,0,50,33,1,0,71,48,0,0.02,0,0,47,31,1,0,74,47,0,0,0,0,47,31,0,0,68,40,0,0.15,0,0,44,35,1,
4/25/2012,25,4,2012,TRUE,0.42,62,48,1,0,0,0,58,34,0,0.17,57,50,1,0.04,0,0,50,33,1,0,71,48,0,0.02,0,0,47,31,1,0,74,47,0,0,0,0,47,31,0,
4/26/2012,26,4,2012,TRUE,0.15,57,44,1,0.04,0,0,52,41,1,0.42,62,48,1,0,0,0,58,34,0,0.17,57,50,1,0.04,0,0,50,33,1,0,71,48,0,0.02,0,0,47,31,1,
4/27/2012,27,4,2012,TRUE,0.03,56,43,1,0.07,0,0,45,34,1,0.15,57,44,1,0.04,0,0,52,41,1,0.42,62,48,1,0,0,0,58,34,0,0.17,57,50,1,0.04,0,0,50,33,1,
4/28/2012,28,4,2012,FALSE,0,61,47,0,0.04,0,0,49,37,1,0.03,56,43,1,0.07,0,0,45,34,1,0.15,57,44,1,0.04,0,0,52,41,1,0.42,62,48,1,0,0,0,58,34,0,
4/29/2012,29,4,2012,TRUE,0.17,60,48,1,1.21,0,0,48,36,1,0,61,47,0,0.04,0,0,49,37,1,0.03,56,43,1,0.07,0,0,45,34,1,0.15,57,44,1,0.04,0,0,52,41,1,
4/30/2012,30,4,2012,TRUE,0.17,55,45,1,0.19,0,0,43,34,1,0.17,60,48,1,1.21,0,0,48,36,1,0,61,47,0,0.04,0,0,49,37,1,0.03,56,43,1,0.07,0,0,45,34,1,
5/1/2012,1,5,2012,TRUE,0.02,53,43,1,,,,45,37,,0.17,55,45,1,0.19,0,0,43,34,1,0.17,60,48,1,1.21,0,0,48,36,1,0,61,47,0,0.04,0,0,49,37,1,
5/2/2012,2,5,2012,TRUE,0.02,56,42,1,,,,43,38,,0.02,53,43,1,,,,45,37,,0.17,55,45,1,0.19,0,0,43,34,1,0.17,60,48,1,1.21,0,0,48,36,1,
5/3/2012,3,5,2012,TRUE,0.73,52,45,1,,,,49,35,,0.02,56,42,1,,,,43,38,,0.02,53,43,1,,,,45,37,,0.17,55,45,1,0.19,0,0,43,34,1,
5/4/2012,4,5,2012,TRUE,0.07,54,43,1,,,,46,35,,0.73,52,45,1,,,,49,35,,0.02,56,42,1,,,,43,38,,0.02,53,43,1,,,,45,37,,
5/5/2012,5,5,2012,FALSE,0,56,41,0,,,,46,35,,0.07,54,43,1,,,,46,35,,0.73,52,45,1,,,,49,35,,0.02,56,42,1,,,,43,38,,
5/6/2012,6,5,2012,FALSE,0,64,41,0,,,,45,36,,0,56,41,0,,,,46,35,,0.07,54,43,1,,,,46,35,,0.73,52,45,1,,,,49,35,,
5/7/2012,7,5,2012,FALSE,0,75,43,0,,,,42,37,,0,64,41,0,,,,45,36,,0,56,41,0,,,,46,35,,0.07,54,43,1,,,,46,35,,
5/8/2012,8,5,2012,FALSE,0,65,49,0,,,,44,38,,0,75,43,0,,,,42,37,,0,64,41,0,,,,45,36,,0,56,41,0,,,,46,35,,
5/9/2012,9,5,2012,FALSE,0,56,44,0,,,,42,35,,0,65,49,0,,,,44,38,,0,75,43,0,,,,42,37,,0,64,41,0,,,,45,36,,
5/10/2012,10,5,2012,FALSE,0,58,39,0,,,,43,37,,0,56,44,0,,,,42,35,,0,65,49,0,,,,44,38,,0,75,43,0,,,,42,37,,
5/11/2012,11,5,2012,FALSE,0,65,40,0,,,,44,40,,0,58,39,0,,,,43,37,,0,56,44,0,,,,42,35,,0,65,49,0,,,,44,38,,
5/12/2012,12,5,2012,FALSE,0,76,44,0,,,,44,38,,0,65,40,0,,,,44,40,,0,58,39,0,,,,43,37,,0,56,44,0,,,,42,35,,
5/13/2012,13,5,2012,FALSE,0,78,49,0,,,,44,38,,0,76,44,0,,,,44,38,,0,65,40,0,,,,44,40,,0,58,39,0,,,,43,37,,
5/14/2012,14,5,2012,FALSE,0,80,55,0,,,,47,34,,0,78,49,0,,,,44,38,,0,76,44,0,,,,44,38,,0,65,40,0,,,,44,40,,
5/15/2012,15,5,2012,FALSE,0,76,49,0,,,,42,33,,0,80,55,0,,,,47,34,,0,78,49,0,,,,44,38,,0,76,44,0,,,,44,38,,
5/16/2012,16,5,2012,FALSE,0,67,49,0,,,,42,35,,0,76,49,0,,,,42,33,,0,80,55,0,,,,47,34,,0,78,49,0,,,,44,38,,
5/17/2012,17,5,2012,FALSE,0,64,44,0,,,,49,39,,0,67,49,0,,,,42,35,,0,76,49,0,,,,42,33,,0,80,55,0,,,,47,34,,
5/18/2012,18,5,2012,FALSE,0,60,46,0,,,,49,41,,0,64,44,0,,,,49,39,,0,67,49,0,,,,42,35,,0,76,49,0,,,,42,33,,
5/19/2012,19,5,2012,FALSE,0,67,45,0,,,,49,39,,0,60,46,0,,,,49,41,,0,64,44,0,,,,49,39,,0,67,49,0,,,,42,35,,
5/20/2012,20,5,2012,TRUE,0.25,58,53,1,,,,56,38,,0,67,45,0,,,,49,39,,0,60,46,0,,,,49,41,,0,64,44,0,,,,49,39,,
5/21/2012,21,5,2012,TRUE,0.55,62,50,1,,,,55,40,,0.25,58,53,1,,,,56,38,,0,67,45,0,,,,49,39,,0,60,46,0,,,,49,41,,
5/22/2012,22,5,2012,TRUE,0.24,55,48,1,,,,55,43,,0.55,62,50,1,,,,55,40,,0.25,58,53,1,,,,56,38,,0,67,45,0,,,,49,39,,
5/23/2012,23,5,2012,TRUE,0.01,58,48,1,,,,53,41,,0.24,55,48,1,,,,55,43,,0.55,62,50,1,,,,55,40,,0.25,58,53,1,,,,56,38,,
5/24/2012,24,5,2012,FALSE,0,63,48,0,,0,0,54,38,,0.01,58,48,1,,,,53,41,,0.24,55,48,1,,,,55,43,,0.55,62,50,1,,,,55,40,,
5/25/2012,25,5,2012,FALSE,0,72,48,0,0,0,0,54,41,0,0,63,48,0,,0,0,54,38,,0.01,58,48,1,,,,53,41,,0.24,55,48,1,,,,55,43,,
5/26/2012,26,5,2012,FALSE,0,72,48,0,0.19,0,0,52,43,1,0,72,48,0,0,0,0,54,41,0,0,63,48,0,,0,0,54,38,,0.01,58,48,1,,,,53,41,,
5/27/2012,27,5,2012,FALSE,0,63,53,0,0.37,0,0,48,42,1,0,72,48,0,0.19,0,0,52,43,1,0,72,48,0,0,0,0,54,41,0,0,63,48,0,,0,0,54,38,,
5/28/2012,28,5,2012,FALSE,0,62,50,0,0.05,0,0,50,41,1,0,63,53,0,0.37,0,0,48,42,1,0,72,48,0,0.19,0,0,52,43,1,0,72,48,0,0,0,0,54,41,0,
5/29/2012,29,5,2012,FALSE,0,61,46,0,0.1,0,0,51,41,1,0,62,50,0,0.05,0,0,50,41,1,0,63,53,0,0.37,0,0,48,42,1,0,72,48,0,0.19,0,0,52,43,1,
5/30/2012,30,5,2012,TRUE,0.01,66,52,1,0.24,0,0,51,42,1,0,61,46,0,0.1,0,0,51,41,1,0,62,50,0,0.05,0,0,50,41,1,0,63,53,0,0.37,0,0,48,42,1,
5/31/2012,31,5,2012,TRUE,0.15,64,54,1,0.7,0,0,48,42,1,0.01,66,52,1,0.24,0,0,51,42,1,0,61,46,0,0.1,0,0,51,41,1,0,62,50,0,0.05,0,0,50,41,1,
6/1/2012,1,6,2012,TRUE,0.26,68,55,1,0.16,0,0,52,40,1,0.15,64,54,1,0.7,0,0,48,42,1,0.01,66,52,1,0.24,0,0,51,42,1,0,61,46,0,0.1,0,0,51,41,1,
6/2/2012,2,6,2012,TRUE,0.01,66,51,1,0.3,0,0,53,42,1,0.26,68,55,1,0.16,0,0,52,40,1,0.15,64,54,1,0.7,0,0,48,42,1,0.01,66,52,1,0.24,0,0,51,42,1,
6/3/2012,3,6,2012,FALSE,0,63,49,0,0.02,0,0,56,39,1,0.01,66,51,1,0.3,0,0,53,42,1,0.26,68,55,1,0.16,0,0,52,40,1,0.15,64,54,1,0.7,0,0,48,42,1,
6/4/2012,4,6,2012,TRUE,0.05,55,48,1,0.02,0,0,59,43,1,0,63,49,0,0.02,0,0,56,39,1,0.01,66,51,1,0.3,0,0,53,42,1,0.26,68,55,1,0.16,0,0,52,40,1,
6/5/2012,5,6,2012,TRUE,0.63,56,47,1,0.01,0,0,58,43,1,0.05,55,48,1,0.02,0,0,59,43,1,0,63,49,0,0.02,0,0,56,39,1,0.01,66,51,1,0.3,0,0,53,42,1,
6/6/2012,6,6,2012,FALSE,0,61,43,0,0.09,0,0,57,44,1,0.63,56,47,1,0.01,0,0,58,43,1,0.05,55,48,1,0.02,0,0,59,43,1,0,63,49,0,0.02,0,0,56,39,1,
6/7/2012,7,6,2012,TRUE,0.65,61,48,1,0.05,0,0,53,43,1,0,61,43,0,0.09,0,0,57,44,1,0.63,56,47,1,0.01,0,0,58,43,1,0.05,55,48,1,0.02,0,0,59,43,1,
6/8/2012,8,6,2012,TRUE,0.06,59,47,1,1.13,0,0,52,44,1,0.65,61,48,1,0.05,0,0,53,43,1,0,61,43,0,0.09,0,0,57,44,1,0.63,56,47,1,0.01,0,0,58,43,1,
6/9/2012,9,6,2012,FALSE,0,63,47,0,0,0,0,56,43,0,0.06,59,47,1,1.13,0,0,52,44,1,0.65,61,48,1,0.05,0,0,53,43,1,0,61,43,0,0.09,0,0,57,44,1,
6/10/2012,10,6,2012,FALSE,0,66,50,0,0.05,0,0,52,40,1,0,63,47,0,0,0,0,56,43,0,0.06,59,47,1,1.13,0,0,52,44,1,0.65,61,48,1,0.05,0,0,53,43,1,
6/11/2012,11,6,2012,FALSE,0,74,50,0,0.48,0,0,50,44,1,0,66,50,0,0.05,0,0,52,40,1,0,63,47,0,0,0,0,56,43,0,0.06,59,47,1,1.13,0,0,52,44,1,
6/12/2012,12,6,2012,TRUE,0.03,65,55,1,0.13,0,0,50,42,1,0,74,50,0,0.48,0,0,50,44,1,0,66,50,0,0.05,0,0,52,40,1,0,63,47,0,0,0,0,56,43,0,
6/13/2012,13,6,2012,FALSE,0,61,52,0,0.08,0,0,50,43,1,0.03,65,55,1,0.13,0,0,50,42,1,0,74,50,0,0.48,0,0,50,44,1,0,66,50,0,0.05,0,0,52,40,1,
6/14/2012,14,6,2012,FALSE,0,63,50,0,0.38,0,0,48,42,1,0,61,52,0,0.08,0,0,50,43,1,0.03,65,55,1,0.13,0,0,50,42,1,0,74,50,0,0.48,0,0,50,44,1,
6/15/2012,15,6,2012,FALSE,0,72,49,0,0.09,0,0,50,41,1,0,63,50,0,0.38,0,0,48,42,1,0,61,52,0,0.08,0,0,50,43,1,0.03,65,55,1,0.13,0,0,50,42,1,
6/16/2012,16,6,2012,FALSE,0,70,59,0,1.28,0,0,49,43,1,0,72,49,0,0.09,0,0,50,41,1,0,63,50,0,0.38,0,0,48,42,1,0,61,52,0,0.08,0,0,50,43,1,
6/17/2012,17,6,2012,FALSE,0,66,53,0,0.95,0,0,50,44,1,0,70,59,0,1.28,0,0,49,43,1,0,72,49,0,0.09,0,0,50,41,1,0,63,50,0,0.38,0,0,48,42,1,
6/18/2012,18,6,2012,TRUE,0.12,63,50,1,0,0,0,57,45,0,0,66,53,0,0.95,0,0,50,44,1,0,70,59,0,1.28,0,0,49,43,1,0,72,49,0,0.09,0,0,50,41,1,
6/19/2012,19,6,2012,TRUE,0.04,67,50,1,0.04,0,0,55,46,1,0.12,63,50,1,0,0,0,57,45,0,0,66,53,0,0.95,0,0,50,44,1,0,70,59,0,1.28,0,0,49,43,1,
6/20/2012,20,6,2012,FALSE,0,76,50,0,0.02,0,0,60,46,1,0.04,67,50,1,0.04,0,0,55,46,1,0.12,63,50,1,0,0,0,57,45,0,0,66,53,0,0.95,0,0,50,44,1,
6/21/2012,21,6,2012,FALSE,0,75,53,0,0.02,0,0,59,44,1,0,76,50,0,0.02,0,0,60,46,1,0.04,67,50,1,0.04,0,0,55,46,1,0.12,63,50,1,0,0,0,57,45,0,
6/22/2012,22,6,2012,TRUE,0.62,57,53,1,0,0,0,68,44,0,0,75,53,0,0.02,0,0,59,44,1,0,76,50,0,0.02,0,0,60,46,1,0.04,67,50,1,0.04,0,0,55,46,1,
6/23/2012,23,6,2012,TRUE,0.34,60,49,1,0,0,0,72,49,0,0.62,57,53,1,0,0,0,68,44,0,0,75,53,0,0.02,0,0,59,44,1,0,76,50,0,0.02,0,0,60,46,1,
6/24/2012,24,6,2012,FALSE,0,67,49,0,0,0,0,68,49,0,0.34,60,49,1,0,0,0,72,49,0,0.62,57,53,1,0,0,0,68,44,0,0,75,53,0,0.02,0,0,59,44,1,
6/25/2012,25,6,2012,TRUE,0.02,67,52,1,0.11,0,0,67,49,1,0,67,49,0,0,0,0,68,49,0,0.34,60,49,1,0,0,0,72,49,0,0.62,57,53,1,0,0,0,68,44,0,
6/26/2012,26,6,2012,FALSE,0,65,51,0,0.65,0,0,51,48,1,0.02,67,52,1,0.11,0,0,67,49,1,0,67,49,0,0,0,0,68,49,0,0.34,60,49,1,0,0,0,72,49,0,
6/27/2012,27,6,2012,FALSE,0,73,48,0,0.52,0,0,50,46,1,0,65,51,0,0.65,0,0,51,48,1,0.02,67,52,1,0.11,0,0,67,49,1,0,67,49,0,0,0,0,68,49,0,
